frameIndex;frameTime;mfcc_sma[1];mfcc_sma[2];mfcc_sma[3];mfcc_sma[4];mfcc_sma[5];mfcc_sma[6];mfcc_sma[7];mfcc_sma[8];mfcc_sma[9];mfcc_sma[10];mfcc_sma[11];mfcc_sma[12]
1588;15.880000;-1.715691e+01;6.904159e+00;-3.366450e+00;-2.843172e+01;-3.969397e+01;-1.493342e+01;-6.605378e-01;4.968449e+00;1.361138e+01;5.337842e+00;1.500375e+01;3.846476e+00
1589;15.890000;-1.691887e+01;7.699646e+00;-2.162697e+00;-3.072312e+01;-4.049962e+01;-2.018386e+01;-5.957087e+00;3.096020e+00;1.751459e+01;7.201230e+00;1.437066e+01;3.055609e+00
1590;15.900000;-1.835050e+01;6.210577e+00;-4.683408e+00;-3.299929e+01;-3.549594e+01;-1.703913e+01;-3.131838e+00;4.855533e+00;1.746478e+01;6.134265e+00;1.342201e+01;8.086920e+00
1591;15.910000;-1.772412e+01;8.151041e+00;-3.698735e+00;-3.419790e+01;-3.534471e+01;-2.277887e+01;-8.918579e+00;5.282213e+00;2.013389e+01;5.963663e+00;1.292046e+01;1.293363e+01
1592;15.920000;-1.762976e+01;8.621089e+00;-5.957012e+00;-3.464931e+01;-3.037570e+01;-1.874055e+01;-5.815380e+00;1.079655e+01;2.015082e+01;1.739400e-01;1.375916e+01;1.814221e+01
1593;15.930000;-1.614190e+01;1.176141e+01;-5.176474e+00;-3.125929e+01;-2.819882e+01;-2.554937e+01;-6.859602e+00;1.021548e+01;1.944269e+01;-2.684670e-01;1.334753e+01;1.893299e+01
1594;15.940000;-1.706008e+01;9.331676e+00;-4.651767e+00;-2.890137e+01;-2.194093e+01;-1.949450e+01;-2.266209e+00;1.246757e+01;1.543896e+01;-3.886694e+00;1.192951e+01;1.972391e+01
1595;15.950000;-1.624463e+01;4.761578e+00;-1.950118e+00;-1.894494e+01;-1.884214e+01;-2.149026e+01;-6.725524e+00;6.816645e+00;1.408768e+01;5.908930e-01;1.056053e+01;1.507087e+01
1596;15.960000;-1.660877e+01;-3.893602e-01;6.011213e-01;-9.756516e+00;-1.280736e+01;-1.567493e+01;-5.980102e+00;3.702340e+00;1.490986e+01;3.104819e+00;1.042419e+01;8.787552e+00
1597;15.970000;-1.719449e+01;2.051739e-01;4.446774e+00;-3.814093e-01;-1.133516e+01;-1.711989e+01;-2.100543e+00;8.772925e-02;1.443537e+01;6.920696e+00;1.173144e+01;3.458536e+00
1598;15.980000;-1.939661e+01;1.652430e+00;3.867923e+00;-2.670340e+00;-1.173355e+01;-9.853820e+00;5.090354e+00;-8.668073e-01;8.933235e+00;6.149165e+00;1.259681e+01;2.862533e+00
1599;15.990000;-2.167501e+01;2.944941e+00;3.359066e+00;-9.815505e+00;-1.709094e+01;-6.560358e+00;6.656516e+00;-6.172631e+00;1.667341e+00;5.483808e+00;1.174567e+01;5.243849e+00
1600;16.000000;-2.243416e+01;1.522867e+00;1.768630e+00;-1.529210e+01;-2.230342e+01;-8.093287e+00;1.890696e+00;-1.139711e+01;4.031583e-01;7.089824e+00;9.539256e+00;4.288813e+00
1601;16.010000;-2.359002e+01;2.958450e+00;3.866247e+00;-1.566362e+01;-2.367939e+01;-1.221694e+01;-1.341061e+00;-1.537767e+01;4.269925e+00;1.036817e+01;9.443031e+00;2.718273e+00
1602;16.020000;-2.479700e+01;4.180940e+00;4.298800e+00;-1.400889e+01;-2.290623e+01;-1.419609e+01;-6.286061e+00;-1.415700e+01;1.050231e+01;7.845292e+00;1.278919e+01;2.430620e+00
1603;16.030000;-2.556069e+01;6.416807e+00;5.031830e+00;-1.441731e+01;-1.930477e+01;-1.162678e+01;-9.869965e+00;-1.171972e+01;1.156685e+01;3.623040e+00;1.672543e+01;3.767540e+00
1604;16.040000;-2.539088e+01;5.934837e+00;2.573988e+00;-1.779368e+01;-1.837682e+01;-8.896352e+00;-1.119644e+01;-8.265686e+00;7.821205e+00;-6.089404e-01;1.574729e+01;6.134744e+00
1605;16.050000;-2.446751e+01;5.221807e+00;1.367929e+00;-1.936328e+01;-1.914727e+01;-6.856219e+00;-7.497300e+00;-7.046589e+00;1.091208e+00;2.249658e+00;1.254364e+01;4.786017e+00
1606;16.060000;-2.428603e+01;3.052859e+00;1.928873e+00;-2.192651e+01;-2.306173e+01;-4.999410e+00;-4.190043e+00;-9.052616e+00;1.866143e-01;6.615840e+00;1.091654e+01;1.924061e+00
1607;16.070000;-2.502501e+01;1.760775e+00;4.258912e+00;-1.922970e+01;-2.568998e+01;-6.668734e+00;-4.887277e+00;-1.367200e+01;1.981492e+00;9.659085e+00;1.287207e+01;-1.230762e+00
1608;16.080000;-2.496660e+01;1.164118e+00;5.249096e+00;-1.630706e+01;-2.319125e+01;-9.783220e+00;-7.066066e+00;-1.587512e+01;4.640989e+00;7.331802e+00;1.633152e+01;-1.449800e+00
1609;16.090000;-2.582837e+01;2.375078e+00;5.418380e+00;-1.357606e+01;-2.035576e+01;-1.430002e+01;-9.557331e+00;-1.767065e+01;5.554144e+00;7.314751e+00;1.741124e+01;1.329468e+00
1610;16.100000;-2.619594e+01;3.428122e+00;6.609383e+00;-1.567836e+01;-1.846779e+01;-1.511549e+01;-7.197547e+00;-1.429092e+01;6.979870e+00;5.630222e+00;1.685564e+01;4.010515e+00
1611;16.110000;-2.647327e+01;3.361400e+00;5.586353e+00;-1.770706e+01;-1.663445e+01;-1.711935e+01;-6.587579e+00;-1.231502e+01;1.060221e+01;6.139351e+00;1.635843e+01;6.839942e+00
1612;16.120000;-2.344267e+01;-1.544561e-01;1.764303e+00;-1.613738e+01;-1.288153e+01;-1.559001e+01;-2.767464e+00;-7.765179e+00;8.361692e+00;-3.676969e-01;1.223789e+01;8.538510e+00
1613;16.130000;-1.837133e+01;-2.083562e+00;-1.585853e+00;-1.188867e+01;-1.030688e+01;-1.452395e+01;-5.599971e+00;-6.112683e+00;6.727635e+00;-5.524910e+00;6.780180e+00;9.459339e+00
1614;16.140000;-1.360546e+01;-3.695890e+00;-2.736763e+00;-1.110573e+01;-9.278323e+00;-9.667271e+00;-5.654954e+00;-4.720796e+00;8.304635e-02;-9.839543e+00;6.310556e-01;9.151733e+00
1615;16.150000;-1.097854e+01;-3.208376e+00;-3.109989e+00;-1.271317e+01;-9.666815e+00;-1.069066e+01;-6.985708e+00;-5.363977e+00;-3.443633e+00;-1.038082e+01;-2.077956e+00;5.446721e+00
1616;16.160000;-1.015509e+01;-2.645636e+00;-1.546000e+00;-1.595082e+01;-9.238531e+00;-1.255753e+01;-4.901063e+00;-6.609931e+00;-7.239323e+00;-1.058828e+01;-1.755824e+00;1.825397e+00
1617;16.170000;-9.737175e+00;-1.859345e+00;-1.459145e+00;-1.640251e+01;-1.177259e+01;-1.378031e+01;-6.129776e+00;-5.907630e+00;-8.890958e+00;-1.202766e+01;-9.350898e-01;-1.123145e+00
1618;16.180000;-9.337683e+00;-5.852264e-01;-7.762249e-01;-1.578422e+01;-1.203996e+01;-1.259924e+01;-6.933358e+00;-5.831779e+00;-5.719579e+00;-1.335529e+01;-3.003734e-01;-6.102526e-01
1619;16.190000;-9.482189e+00;-9.562610e-01;-2.198066e+00;-1.404889e+01;-1.359841e+01;-1.250372e+01;-6.128820e+00;-7.471535e+00;-3.875097e+00;-1.072859e+01;1.287292e+00;-2.611759e-01
1620;16.200000;-1.013615e+01;-7.900472e-01;-3.545186e+00;-1.436832e+01;-1.317712e+01;-1.315365e+01;-7.949946e+00;-8.936440e+00;-2.758945e+00;-9.931829e+00;1.421737e+00;-1.985510e+00
1621;16.210000;-1.002418e+01;-1.367407e+00;-5.034534e+00;-1.471542e+01;-1.201211e+01;-1.317521e+01;-7.546710e+00;-9.523195e+00;-5.618423e+00;-7.076454e+00;3.352140e+00;-3.480178e+00
1622;16.220000;-9.555352e+00;-6.198430e-01;-5.754140e+00;-1.307006e+01;-8.867724e+00;-1.206018e+01;-9.027924e+00;-6.690858e+00;-5.023333e+00;-6.681457e+00;5.510340e+00;-3.465637e+00
1623;16.230000;-8.823833e+00;-1.796813e-01;-4.963832e+00;-1.191016e+01;-6.939542e+00;-1.104227e+01;-7.571166e+00;-7.966279e+00;-1.192404e+00;-3.788502e+00;8.584700e+00;-3.284556e+00
1624;16.240000;-8.921702e+00;8.175270e-02;-4.535470e+00;-1.114108e+01;-7.656767e+00;-8.667896e+00;-8.539241e+00;-9.321306e+00;2.518226e+00;-3.108576e+00;1.012549e+01;-1.633291e+00
1625;16.250000;-9.291421e+00;1.707269e-02;-5.506956e+00;-1.261738e+01;-7.742244e+00;-9.433340e+00;-1.114913e+01;-1.193095e+01;3.578654e+00;-2.915893e+00;8.452217e+00;-2.544468e+00
1626;16.260000;-9.434162e+00;-7.526802e-01;-6.385178e+00;-1.266056e+01;-8.717966e+00;-9.239101e+00;-1.186488e+01;-9.963113e+00;4.072901e+00;-6.553828e+00;9.190774e+00;1.601215e-01
1627;16.270000;-8.858450e+00;-1.999035e-01;-6.967093e+00;-1.235716e+01;-9.598921e+00;-1.086316e+01;-1.216562e+01;-7.033902e+00;3.814602e+00;-9.105179e+00;7.048845e+00;1.806556e+00
1628;16.280000;-9.134289e+00;-1.359690e+00;-6.330727e+00;-1.314879e+01;-1.277003e+01;-9.227197e+00;-9.613464e+00;-4.829533e+00;3.004982e+00;-9.200250e+00;7.475940e+00;3.727482e+00
1629;16.290000;-9.052362e+00;-2.176535e+00;-6.329015e+00;-1.238993e+01;-1.056705e+01;-8.053567e+00;-8.303770e+00;-3.232832e+00;1.367160e+00;-8.363439e+00;4.141839e+00;1.358820e+00
1630;16.300000;-1.115619e+01;-4.664270e+00;-7.056335e+00;-6.052135e+00;-6.736657e+00;-5.554506e+00;-7.883821e+00;-7.529620e+00;-1.006383e+00;-1.016963e+01;-1.535700e+00;-3.406933e-01
1631;16.310000;-1.372991e+01;-3.847460e+00;-5.319975e+00;4.737441e+00;-1.266527e+00;-5.693530e+00;-9.722215e+00;-1.108038e+01;-1.767229e+00;-9.761521e+00;-3.410690e+00;-1.997180e+00
1632;16.320000;-1.549575e+01;-2.918263e+00;-3.862915e+00;6.185541e+00;-1.552679e+00;-3.822484e+00;-8.140834e+00;-1.437391e+01;-5.373545e+00;-9.824500e+00;-8.947880e+00;-3.870001e+00
1633;16.330000;-1.614646e+01;-2.772900e+00;-4.090733e+00;-1.447196e+00;-8.468685e+00;-3.016545e+00;-5.218516e+00;-1.282400e+01;-4.252488e+00;-6.221831e+00;-9.021038e+00;-4.961030e+00
1634;16.340000;-1.457362e+01;-4.572020e+00;-5.454624e+00;-1.427581e+01;-1.473327e+01;2.660090e+00;-4.493709e-02;-1.447580e+01;-7.092949e+00;-9.373917e+00;-1.434912e+01;-6.842138e+00
1635;16.350000;-1.320471e+01;-4.998336e+00;-4.344621e+00;-1.974077e+01;-1.800283e+01;7.789946e+00;2.695768e+00;-1.543052e+01;-7.201939e+00;-7.937447e+00;-1.380929e+01;-3.909519e+00
1636;16.360000;-1.086635e+01;-4.938526e+00;-2.271035e+00;-2.170505e+01;-1.683841e+01;1.175585e+01;4.613098e+00;-1.494088e+01;-6.426242e+00;-8.973936e+00;-1.198183e+01;-1.062215e+00
1637;16.370000;-7.692006e+00;-3.887861e+00;-3.989753e+00;-2.225216e+01;-1.493466e+01;8.699252e+00;4.561759e+00;-1.435994e+01;-4.602046e+00;-8.758373e+00;-1.341765e+01;2.656628e+00
1638;16.380000;-7.345090e+00;-3.289664e+00;-5.996477e+00;-2.435152e+01;-1.546838e+01;3.237239e+00;1.755768e+00;-1.288823e+01;-2.743851e+00;-1.265302e+01;-1.308685e+01;2.664634e+00
1639;16.390000;-1.122940e+01;-2.193487e+00;-4.467378e+00;-2.483566e+01;-1.364603e+01;4.745178e-02;-3.940761e+00;-9.950385e+00;-5.361818e+00;-1.569381e+01;-1.079174e+01;-8.074859e-01
1640;16.400000;-1.807332e+01;1.139785e+00;-6.712482e-01;-2.331759e+01;-1.308136e+01;3.115445e+00;-8.267761e+00;-4.764219e+00;-5.963051e+00;-1.640142e+01;-3.825589e+00;-2.777372e+00
1641;16.410000;-2.524794e+01;7.274163e+00;3.877282e-02;-2.055768e+01;-1.087446e+01;5.648792e+00;-8.533772e+00;-3.718704e+00;-7.936308e+00;-1.167676e+01;2.188785e+00;-5.255058e+00
1642;16.420000;-2.895142e+01;1.148868e+01;-3.491594e+00;-1.812500e+01;-1.086792e+01;4.556540e+00;-8.406548e+00;-6.338372e+00;-9.224754e+00;-1.052206e+01;5.374775e+00;-4.157635e+00
1643;16.430000;-3.144309e+01;1.289409e+01;-4.573535e+00;-1.706071e+01;-1.294951e+01;2.759035e+00;-9.391508e+00;-6.785196e+00;-7.612306e+00;-1.170289e+01;5.738110e+00;-4.650895e+00
1644;16.440000;-3.244687e+01;9.436719e+00;-4.566305e+00;-1.632193e+01;-1.919149e+01;-1.759190e+00;-1.241823e+01;-5.485376e+00;-6.649578e+00;-1.925552e+01;5.861522e+00;-5.392633e+00
1645;16.450000;-3.274638e+01;8.811062e+00;-1.685082e+00;-1.455102e+01;-2.232885e+01;-3.264308e+00;-1.032868e+01;7.716062e-01;-5.229438e+00;-2.031809e+01;6.238025e+00;-7.002179e+00
1646;16.460000;-3.278550e+01;8.331729e+00;-7.973474e-01;-1.164330e+01;-2.287063e+01;-2.134798e+00;-6.932237e+00;4.208883e+00;-6.272435e+00;-1.681321e+01;6.776398e+00;-5.362074e+00
1647;16.470000;-3.096845e+01;7.584722e+00;-1.131339e-01;-6.510316e+00;-1.545818e+01;5.287688e+00;-4.070212e+00;2.948106e+00;-6.040822e+00;-1.224128e+01;4.122397e+00;-2.529374e+00
1648;16.480000;-2.964321e+01;7.922079e+00;2.892288e+00;-2.503483e+00;-1.235660e+01;1.284538e+01;-3.332381e+00;1.849435e+00;-5.188085e+00;-1.098741e+01;1.046806e+00;1.097148e+00
1649;16.490000;-2.863723e+01;5.947960e+00;3.186000e+00;1.867867e+00;-8.929485e+00;1.148803e+01;-2.259570e+00;1.000652e+00;-4.998452e+00;-1.183446e+01;1.002438e+00;3.579267e+00
1650;16.500000;-2.778392e+01;5.608447e+00;4.734129e+00;3.932437e+00;-1.318004e+01;5.343678e-01;-3.539686e+00;4.086776e+00;-4.257470e+00;-1.307101e+01;-1.654903e+00;3.152181e+00
1651;16.510000;-2.336749e+01;4.649979e+00;2.815229e+00;4.617231e+00;-1.643262e+01;-9.841004e+00;-9.220592e+00;-1.577488e+00;-7.222569e+00;-1.782324e+01;-7.654283e+00;-1.952951e+00
1652;16.520000;-1.668352e+01;5.419409e+00;2.206077e+00;1.399881e+00;-2.203059e+01;-1.599837e+01;-1.381305e+01;-5.830867e+00;-1.127201e+01;-2.216429e+01;-1.635710e+01;-5.756531e+00
1653;16.530000;-8.322592e+00;5.983067e+00;-1.694860e-01;-2.845929e+00;-2.316220e+01;-1.493431e+01;-1.468663e+01;-1.203680e+01;-1.407324e+01;-2.254013e+01;-2.044897e+01;-3.037971e+00
1654;16.540000;-2.650499e+00;5.423066e+00;-3.674692e+00;-1.067378e+01;-2.226825e+01;-1.496748e+01;-1.659635e+01;-1.386562e+01;-1.352788e+01;-1.764758e+01;-2.059343e+01;-8.322601e-01
1655;16.550000;6.309012e-03;3.277382e+00;-8.236927e+00;-1.624563e+01;-2.221077e+01;-1.488160e+01;-2.449716e+01;-1.738726e+01;-1.335056e+01;-1.283659e+01;-2.004751e+01;-5.215008e+00
1656;16.560000;3.390034e-01;8.722560e-01;-1.220605e+01;-1.881638e+01;-2.364224e+01;-1.504261e+01;-3.235265e+01;-2.120936e+01;-1.167966e+01;-5.344884e+00;-2.209223e+01;-1.507943e+01
1657;16.570000;-8.960370e-01;-1.303803e+00;-1.492028e+01;-1.903388e+01;-2.803699e+01;-1.649078e+01;-3.736894e+01;-2.274059e+01;-1.142693e+01;-9.485635e-01;-2.410358e+01;-2.401477e+01
1658;16.580000;-1.380042e+00;-1.834406e+00;-1.767188e+01;-1.959624e+01;-3.102189e+01;-1.760997e+01;-3.733003e+01;-2.066349e+01;-1.230845e+01;5.959785e-01;-2.270055e+01;-2.880758e+01
1659;16.590000;-2.337547e+00;-2.014353e+00;-1.954790e+01;-2.116958e+01;-3.462098e+01;-1.689793e+01;-3.604933e+01;-1.434350e+01;-1.667787e+01;1.071993e-01;-2.035470e+01;-2.718863e+01
1660;16.600000;-2.372426e+00;-2.671448e+00;-2.242517e+01;-2.376681e+01;-3.825424e+01;-1.471969e+01;-3.154451e+01;-1.369094e+01;-2.247982e+01;1.178434e+00;-1.960172e+01;-2.283875e+01
1661;16.610000;-1.694458e+00;-4.539719e+00;-2.425444e+01;-2.560151e+01;-4.014554e+01;-1.487750e+01;-2.721880e+01;-1.553284e+01;-2.282478e+01;6.361903e+00;-2.068612e+01;-1.711621e+01
1662;16.620000;-1.118328e+00;-5.731955e+00;-2.601746e+01;-2.664412e+01;-3.891486e+01;-1.403721e+01;-2.456850e+01;-1.883219e+01;-1.974330e+01;8.623964e+00;-1.729922e+01;-9.731649e+00
1663;16.630000;-7.293268e-01;-6.369243e+00;-2.789002e+01;-2.698512e+01;-3.724890e+01;-1.202809e+01;-2.638650e+01;-1.767040e+01;-1.771094e+01;9.132341e+00;-1.202581e+01;-1.354681e+00
1664;16.640000;-1.035728e+00;-6.461423e+00;-2.962882e+01;-2.856898e+01;-3.832265e+01;-7.579329e+00;-2.803778e+01;-1.830379e+01;-1.850388e+01;5.894625e+00;-7.747886e+00;6.550662e+00
1665;16.650000;-3.841632e-01;-6.567098e+00;-3.091428e+01;-2.916956e+01;-4.115319e+01;-4.739883e+00;-2.815758e+01;-1.851441e+01;-2.026128e+01;2.420466e+00;-6.152213e+00;9.954139e+00
1666;16.660000;4.890527e-01;-5.747918e+00;-2.986554e+01;-2.773898e+01;-4.162768e+01;-1.255589e+00;-2.416119e+01;-1.904218e+01;-1.934765e+01;1.669196e-02;-4.652481e+00;1.213285e+01
1667;16.670000;1.510691e+00;-3.455344e+00;-2.825229e+01;-2.601672e+01;-3.911226e+01;2.559556e+00;-1.931185e+01;-1.809694e+01;-1.793416e+01;1.280457e+00;-2.741281e+00;1.454930e+01
1668;16.680000;1.956139e+00;-2.003643e+00;-2.609617e+01;-2.666076e+01;-3.569785e+01;4.074027e+00;-1.762014e+01;-1.904291e+01;-1.948993e+01;1.194359e+00;-1.642336e+00;1.455610e+01
1669;16.690000;3.375752e+00;9.005404e-01;-2.219669e+01;-2.459369e+01;-2.898293e+01;4.566213e+00;-1.482445e+01;-1.999590e+01;-1.961980e+01;2.881209e+00;-6.745198e-01;1.051675e+01
1670;16.700000;5.182395e+00;4.385679e+00;-1.717085e+01;-2.011489e+01;-2.090497e+01;4.908983e+00;-1.553456e+01;-2.012841e+01;-2.166185e+01;1.997813e+00;6.949252e-01;4.276986e+00
1671;16.710000;5.720481e+00;7.724238e+00;-1.393148e+01;-1.556778e+01;-1.204417e+01;7.607460e+00;-1.820500e+01;-1.892353e+01;-2.266952e+01;3.347421e+00;6.155738e+00;-1.001052e+00
1672;16.720000;4.324862e+00;9.873030e+00;-1.356046e+01;-1.236776e+01;-7.974339e+00;8.683620e+00;-1.728397e+01;-2.246819e+01;-2.556396e+01;5.966699e+00;9.233799e+00;-1.913388e+00
1673;16.730000;1.854772e+00;1.161766e+01;-8.337940e+00;-7.479422e+00;-5.467230e+00;8.545145e+00;-1.337529e+01;-2.331330e+01;-2.180108e+01;6.398367e+00;9.242724e+00;-3.385728e+00
1674;16.740000;-3.992122e-01;1.301731e+01;1.040452e+00;-1.613171e+00;-5.375951e+00;4.235610e+00;-6.061214e+00;-1.790782e+01;-1.485068e+01;4.422111e+00;5.243577e+00;-4.172803e+00
1675;16.750000;-2.331939e+00;1.493303e+01;1.027936e+01;2.736698e+00;-5.694738e+00;2.868251e+00;-6.454002e+00;-1.066387e+01;-5.213654e+00;2.001856e+00;2.911933e+00;-6.518447e+00
1676;16.760000;-4.472363e+00;1.481529e+01;1.117053e+01;6.652443e+00;-8.345955e+00;1.524631e+00;-8.558831e+00;-4.501769e+00;8.954154e-01;1.874849e+00;1.884519e+00;-6.280424e+00
1677;16.770000;-9.259577e+00;1.423958e+01;6.183333e+00;1.326771e+01;-9.418367e+00;1.522274e+00;-1.108037e+01;-1.180745e-01;2.318653e+00;2.627890e+00;2.122900e+00;-5.373422e+00
1678;16.780000;-1.356308e+01;1.430160e+01;1.063793e+00;1.928311e+01;-9.600267e+00;1.762621e+00;-8.623816e+00;3.844131e+00;3.153283e+00;-2.196512e+00;9.505530e-01;-4.029173e+00
1679;16.790000;-1.687679e+01;1.399988e+01;2.480999e-01;2.016300e+01;-7.559251e+00;-1.234436e+00;-6.967581e+00;5.627912e+00;5.725876e+00;-6.311569e+00;3.507875e+00;-4.667878e+00
1680;16.800000;-1.690099e+01;1.337717e+01;5.303627e+00;1.505896e+01;-5.122856e+00;-3.560723e+00;-3.930992e+00;5.795092e+00;7.396477e+00;-8.307695e+00;5.506090e+00;-5.679747e+00
1681;16.810000;-1.674024e+01;1.045613e+01;1.034119e+01;8.337586e+00;-3.705103e+00;-7.974387e+00;-2.708666e+00;1.061994e+01;7.535894e+00;-7.191034e+00;8.061933e+00;-3.860244e+00
1682;16.820000;-1.503135e+01;8.654548e+00;1.396899e+01;4.050363e+00;-4.074945e+00;-7.905718e+00;-4.623292e+00;1.128447e+01;1.807564e+00;-7.420434e+00;7.297306e+00;-2.003245e+00
1683;16.830000;-1.224988e+01;9.260953e+00;1.446487e+01;4.133988e+00;-7.115626e+00;-8.950321e+00;-1.124520e+01;7.449569e+00;-1.633791e+00;-6.893386e+00;5.590936e+00;-1.861466e+00
1684;16.840000;-7.885308e+00;9.343358e+00;1.329557e+01;4.937974e+00;-1.113438e+01;-9.575715e+00;-1.940393e+01;3.183487e+00;-3.946744e+00;-5.674792e+00;2.907362e-01;-3.694112e+00
1685;16.850000;-3.572992e+00;1.049224e+01;8.426186e+00;5.036326e+00;-1.547506e+01;-1.243882e+01;-2.621868e+01;-4.847302e-01;-2.024350e+00;-1.929041e+00;-7.123102e+00;-7.356336e+00
1686;16.860000;-2.232631e+00;1.218622e+01;4.709841e+00;2.570836e+00;-1.664240e+01;-1.751335e+01;-2.918262e+01;-6.397248e+00;9.648650e-01;3.683330e+00;-1.177830e+01;-1.177760e+01
1687;16.870000;-2.295232e+00;1.482133e+01;2.120286e+00;-1.928925e+00;-1.547984e+01;-2.230369e+01;-3.094046e+01;-1.125084e+01;3.627510e+00;4.233150e+00;-1.173538e+01;-1.645126e+01
1688;16.880000;-3.112080e+00;1.567730e+01;2.511520e+00;-4.298789e+00;-1.503283e+01;-2.428843e+01;-3.064949e+01;-1.310505e+01;4.683486e+00;2.906018e+00;-1.057074e+01;-1.900258e+01
1689;16.890000;-5.855683e-01;1.412384e+01;2.043949e+00;-5.199218e+00;-1.736013e+01;-2.015166e+01;-2.999880e+01;-1.049642e+01;5.931115e+00;-2.405886e+00;-1.345644e+01;-1.666593e+01
1690;16.900000;1.850326e+00;1.318423e+01;3.263506e+00;-5.873336e+00;-2.112815e+01;-1.455432e+01;-2.996332e+01;-1.236489e+01;6.184022e+00;-3.217742e+00;-1.617926e+01;-1.158384e+01
1691;16.910000;3.325507e+00;1.364382e+01;5.705178e+00;-9.175379e+00;-2.471788e+01;-1.028165e+01;-2.730682e+01;-1.242893e+01;2.589613e+00;-4.803809e+00;-1.646579e+01;-4.941797e+00
1692;16.920000;4.042388e+00;1.415248e+01;7.475820e+00;-1.167920e+01;-2.563431e+01;-8.863847e+00;-2.584134e+01;-1.517821e+01;-5.228380e-02;-3.793437e+00;-1.540316e+01;-1.535007e+00
1693;16.930000;4.712287e+00;1.394439e+01;8.923811e+00;-1.164541e+01;-2.548526e+01;-8.814711e+00;-2.602057e+01;-1.708514e+01;-4.735925e-01;-2.964273e+00;-1.515263e+01;-1.662998e+00
1694;16.940000;6.458694e+00;1.288025e+01;7.092322e+00;-8.784920e+00;-2.218329e+01;-8.538610e+00;-2.757118e+01;-2.075303e+01;4.889391e+00;-4.766496e+00;-1.804068e+01;-1.866285e+00
1695;16.950000;7.995828e+00;1.219624e+01;5.922664e+00;-3.947516e+00;-2.100501e+01;-8.556306e+00;-2.896728e+01;-2.029414e+01;8.688219e+00;-7.065528e+00;-2.148310e+01;-4.637470e+00
1696;16.960000;8.953043e+00;1.184614e+01;4.400512e+00;4.077043e-01;-1.958451e+01;-9.737764e+00;-2.786139e+01;-1.817765e+01;6.891228e+00;-8.170485e+00;-2.453662e+01;-7.329133e+00
1697;16.970000;9.262640e+00;1.181296e+01;4.177597e+00;7.774546e-01;-1.745397e+01;-9.421979e+00;-2.598336e+01;-1.991442e+01;1.110750e+00;-4.221077e+00;-2.455021e+01;-1.268018e+01
1698;16.980000;9.634253e+00;1.280650e+01;2.599040e+00;-3.507354e+00;-1.584358e+01;-6.014871e+00;-2.172048e+01;-2.386443e+01;-7.090532e+00;-5.516465e+00;-1.981455e+01;-1.334495e+01
1699;16.990000;1.002377e+01;1.249074e+01;3.148091e+00;-7.575373e+00;-1.473385e+01;-2.233274e+00;-1.991904e+01;-2.784730e+01;-1.027499e+01;-6.345745e+00;-1.672839e+01;-1.320019e+01
1700;17.000000;9.859253e+00;1.364991e+01;4.989562e+00;-9.512774e+00;-1.526929e+01;-2.269607e-01;-2.329770e+01;-2.916807e+01;-9.157116e+00;-4.888637e+00;-1.266763e+01;-1.445907e+01
1701;17.010000;8.963903e+00;1.481623e+01;6.864793e+00;-6.929110e+00;-1.433460e+01;-2.527894e+00;-2.988707e+01;-2.965749e+01;-5.530530e+00;2.527175e-01;-1.050382e+01;-1.359807e+01
1702;17.020000;8.458354e+00;1.534805e+01;5.501213e+00;-4.144039e+00;-1.130994e+01;-4.916161e+00;-3.692501e+01;-3.121308e+01;-4.557995e+00;3.532370e+00;-4.255943e+00;-1.052933e+01
1703;17.030000;1.751875e+00;1.236557e+01;2.446217e+00;4.074954e+00;-5.630737e+00;-1.002401e+01;-3.400009e+01;-2.773291e+01;-6.067254e+00;-3.237506e+00;-2.115692e+00;-4.942100e+00
1704;17.040000;-6.585227e+00;1.014412e+01;9.370853e-01;6.562516e+00;2.215718e-01;-1.104899e+01;-2.651574e+01;-2.034894e+01;-7.501342e+00;-8.943037e+00;-3.519187e+00;-3.616016e+00
1705;17.050000;-1.481145e+01;5.746732e+00;-2.572903e+00;7.891243e+00;1.799751e+00;-9.899579e+00;-1.338750e+01;-1.266193e+01;-9.797052e+00;-1.345052e+01;-7.819677e+00;-5.218263e+00
1706;17.060000;-1.626035e+01;3.138406e+00;-4.611644e+00;1.632777e+00;-2.390243e+00;-7.222260e+00;-8.831381e+00;-9.708642e+00;-9.857497e+00;-9.518532e+00;-8.996330e+00;-6.004298e+00
1707;17.070000;-1.390005e+01;1.608056e+00;-6.221097e+00;-1.889580e+00;-6.345149e+00;-4.320833e+00;-3.504939e+00;-1.033541e+01;-1.213076e+01;-1.105024e+01;-9.042923e+00;-4.424224e+00
1708;17.080000;-1.180338e+01;1.764447e+00;-2.999856e+00;-4.195008e+00;-6.979094e+00;-3.585652e+00;-3.850802e+00;-1.012831e+01;-7.517069e+00;-1.083376e+01;-8.660004e+00;-2.416230e+00
1709;17.090000;-9.522516e+00;-9.772379e-02;9.517761e-02;-4.114538e+00;-8.271238e+00;-2.645652e+00;-4.653295e+00;-9.648643e+00;-1.025051e+01;-1.403452e+01;-1.003311e+01;-6.352832e-01
1710;17.100000;-8.463511e+00;-3.048087e+00;3.226671e+00;-3.689057e+00;-9.313656e+00;-2.682212e+00;-6.326048e+00;-1.070854e+01;-9.603941e+00;-9.362794e+00;-8.912623e+00;-5.659783e-01
